Unknown option: input
FLAG: 1
refSeqFile = /Volumes/web/spartina/project-oyster-oa/data/Cg-roslin/cgigas_uk_roslin_v1_genomic-mito.fa.
bamFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/merged-sorted-deduplicated.bam.
snpFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/SNP-candidates.txt.
methCgFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CpG-meth-info.tab.
methChgFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CHG-meth-info.tab.
methChhFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CHH-meth-info.tab.
vQualMin = 15.
nLayerMax = 1000.
vSnpRate = 0.100000.
vSnpPerBase = 0.020000.
mapqThr = 20.
Init chrome name-len array completed, total 647905321 bp of 237 chromosomes.
237 chromes loaded.
Init chrome name-idx hash table completed.
Init chrome seq array completed.
539500000 records have been dealed.
540000000 records have been dealed.
540500000 records have been dealed.
541000000 records have been dealed.
541500000 records have been dealed.
542000000 records have been dealed.
542500000 records have been dealed.
543000000 records have been dealed.
543500000 records have been dealed.
544000000 records have been dealed.
544500000 records have been dealed.
545000000 records have been dealed.
545500000 records have been dealed.
546000000 records have been dealed.
546500000 records have been dealed.
547000000 records have been dealed.
547500000 records have been dealed.
548000000 records have been dealed.
548500000 records have been dealed.
549000000 records have been dealed.
549500000 records have been dealed.
550000000 records have been dealed.
550500000 records have been dealed.
551000000 records have been dealed.
551500000 records have been dealed.
552000000 records have been dealed.
552500000 records have been dealed.
553000000 records have been dealed.
553500000 records have been dealed.
554000000 records have been dealed.
554500000 records have been dealed.
555000000 records have been dealed.
555500000 records have been dealed.
556000000 records have been dealed.
556500000 records have been dealed.
557000000 records have been dealed.
557500000 records have been dealed.
558000000 records have been dealed.
558500000 records have been dealed.
559000000 records have been dealed.
559500000 records have been dealed.
560000000 records have been dealed.
560500000 records have been dealed.
561000000 records have been dealed.
561500000 records have been dealed.
562000000 records have been dealed.
562500000 records have been dealed.
563000000 records have been dealed.
563500000 records have been dealed.
564000000 records have been dealed.
564500000 records have been dealed.
565000000 records have been dealed.
565500000 records have been dealed.
566000000 records have been dealed.
566500000 records have been dealed.
567000000 records have been dealed.
567500000 records have been dealed.
568000000 records have been dealed.
568500000 records have been dealed.
569000000 records have been dealed.
569500000 records have been dealed.
570000000 records have been dealed.
570500000 records have been dealed.
571000000 records have been dealed.
571500000 records have been dealed.
572000000 records have been dealed.
572500000 records have been dealed.
573000000 records have been dealed.
573500000 records have been dealed.
574000000 records have been dealed.
574500000 records have been dealed.
575000000 records have been dealed.
575500000 records have been dealed.
576000000 records have been dealed.
576500000 records have been dealed.
577000000 records have been dealed.
577500000 records have been dealed.
578000000 records have been dealed.
578500000 records have been dealed.
579000000 records have been dealed.
579500000 records have been dealed.
580000000 records have been dealed.
580500000 records have been dealed.
581000000 records have been dealed.
581500000 records have been dealed.
582000000 records have been dealed.
582500000 records have been dealed.
583000000 records have been dealed.
583500000 records have been dealed.
584000000 records have been dealed.
584500000 records have been dealed.
585000000 records have been dealed.
585500000 records have been dealed.
586000000 records have been dealed.
586500000 records have been dealed.
587000000 records have been dealed.
587500000 records have been dealed.
588000000 records have been dealed.
588500000 records have been dealed.
589000000 records have been dealed.
589500000 records have been dealed.
590000000 records have been dealed.
590500000 records have been dealed.
591000000 records have been dealed.
591500000 records have been dealed.
Chrome updated to NC_047566.1!
592000000 records have been dealed.
592500000 records have been dealed.
593000000 records have been dealed.
593500000 records have been dealed.
594000000 records have been dealed.
594500000 records have been dealed.
595000000 records have been dealed.
595500000 records have been dealed.
596000000 records have been dealed.
596500000 records have been dealed.
597000000 records have been dealed.
597500000 records have been dealed.
598000000 records have been dealed.
598500000 records have been dealed.
599000000 records have been dealed.
599500000 records have been dealed.
600000000 records have been dealed.
600500000 records have been dealed.
601000000 records have been dealed.
601500000 records have been dealed.
602000000 records have been dealed.
602500000 records have been dealed.
603000000 records have been dealed.
603500000 records have been dealed.
604000000 records have been dealed.
604500000 records have been dealed.
605000000 records have been dealed.
605500000 records have been dealed.
606000000 records have been dealed.
606500000 records have been dealed.
607000000 records have been dealed.
607500000 records have been dealed.
608000000 records have been dealed.
608500000 records have been dealed.
609000000 records have been dealed.
609500000 records have been dealed.
610000000 records have been dealed.
610500000 records have been dealed.
611000000 records have been dealed.
611500000 records have been dealed.
612000000 records have been dealed.
612500000 records have been dealed.
613000000 records have been dealed.
613500000 records have been dealed.
614000000 records have been dealed.
614500000 records have been dealed.
615000000 records have been dealed.
615500000 records have been dealed.
616000000 records have been dealed.
616500000 records have been dealed.
617000000 records have been dealed.
617500000 records have been dealed.
618000000 records have been dealed.
618500000 records have been dealed.
619000000 records have been dealed.
619500000 records have been dealed.
620000000 records have been dealed.
620500000 records have been dealed.
621000000 records have been dealed.
621500000 records have been dealed.
622000000 records have been dealed.
622500000 records have been dealed.
623000000 records have been dealed.
623500000 records have been dealed.
624000000 records have been dealed.
