,Protein.Name,Sample,Replicate1,Replicate2,CoV
4391,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y4,O66,0.002151195,0.002679453,15.46518748
4392,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y5,O66,0.006624169,0.007447413,8.273715065
4393,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y6,O66,0.002466501,0.003164527,17.53068105
4394,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y3,O66,0.000655364,0.000843035,17.71263671
4395,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y4,O66,0.011349329,0.013813308,13.84827993
4396,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y5,O66,0.010481108,0.012453284,12.16111464
4400,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y4,O66,0.003968426,0.003405199,10.80232321
4401,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y5,O66,0.003798863,0.004183781,6.819249639
4402,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y6,O66,0.010927609,0.010106866,5.518116388
4403,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y5,O66,0.008110962,0.008910995,6.64681156
4404,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y7,O66,0.029791137,0.034698209,10.76092115
4405,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y8,O66,0.027838776,0.031374179,8.443786911
4406,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y7,O66,0.004771895,0.005344129,7.999798039
4407,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y8,O66,0.010148892,0.013277488,18.88683677
4408,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y9,O66,0.002590962,0.003071841,12.00933862
4410,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y7,O66,0.004411691,0.004181095,3.795190813
4411,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y8,O66,0.00287035,0.002476169,10.4265166
4412,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y6,O66,0.002500408,0.002423209,2.217397584
4413,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y8,O66,0.002267784,0.002098159,5.494483656
4414,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y9,O66,0.001684548,0.001435348,11.2959458
4416,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y8,O66,0.0032893,0.00427102,18.36378818
4417,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y9,O66,0.019949767,0.025100871,16.17016182
4418,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y4,O66,0.000478047,0.00053296,7.681400968
4419,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y5,O66,0.001926035,0.001521119,16.61187878
4420,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y6,O66,0.002904344,0.002387264,13.819279
4421,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y6,O66,0.001634927,0.001693383,2.483819773
4422,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y7,O66,0.00065863,0.000807438,14.35448153
4423,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y8,O66,0.000998309,0.000849453,11.39295138
4429,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y7,O66,0.03517449,0.04548393,18.07591895
4430,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y5,O66,0.033966647,0.041935398,14.84744633
4431,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y6,O66,0.061818192,0.077508035,15.92577963
4432,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y7,O66,0.032247376,0.038545199,12.58107445
4433,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y7,O66,0.012820758,0.012531542,1.613316351
4434,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y8,O66,0.038316589,0.037813557,0.934444893
4435,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y9,O66,0.019979504,0.020911915,3.224706696
4439,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y5,O66,0.015707405,0.0146101,5.118576479
4440,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y6,O66,0.026257464,0.027557637,3.416741107
4441,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y7,O66,0.023201137,0.024606194,4.156372311
4442,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y3,O66,0.001107172,0.001090398,1.079465978
4443,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y6,O66,0.004966035,0.00573209,10.12667925
4444,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y7,O66,0.029995598,0.035573458,12.03050018
4445,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y4,O66,0.000878863,0.000917164,3.01588336
4446,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y7,O66,0.016608601,0.018880597,9.053707565
4447,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y8,O66,0.00204586,0.002303209,8.368372614
4448,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y4,O66,0.003950962,0.004944552,15.79614846
4449,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y6,O66,0.007929883,0.009189204,10.4032898
4450,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y7,O66,0.008394869,0.009241866,6.791702048
4457, QYNLTPLAR y4,O71,0.006091412,0.007513333,14.78087794
4458, QYNLTPLAR y5,O71,0.005432424,0.007041632,18.24397904
4459, QYNLTPLAR y6,O71,0.002249929,0.002692564,12.66526665
4479,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y5,O71,0.003889388,0.004937389,16.79092155
4481,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y4,O71,0.002748518,0.003178508,10.25975646
4482,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y5,O71,0.019972565,0.02404627,13.0877835
4483,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y6,O71,0.041824353,0.04912986,11.35906409
4493,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y5,O71,0.000507882,0.000497016,1.529198499
4494,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y8,O71,0.001279882,0.001312028,1.753948431
4496,CHOYP_CATA.1.3|m.11120 LVENIGNHLINTQK y4,O71,0.000624706,0.00065958,3.840268595
4497,CHOYP_CATA.1.3|m.11120 LVENIGNHLINTQK y5,O71,0.000494494,0.000625012,16.48760337
4498,CHOYP_CATA.1.3|m.11120 LVENIGNHLINTQK y9,O71,0.000987694,0.001290047,18.77259349
4502,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y4,O71,0.002795953,0.00234007,12.5528245
4503,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y5,O71,0.007101035,0.007785501,6.502391748
4504,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y6,O71,0.002633788,0.003369814,17.33787453
4508,CHOYP_HS12A.25.33|m.60352 APTTLLLEPDGK y4,O71,0.006394,0.008478648,19.82254604
4511,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y4,O71,0.003887741,0.00490331,16.33742318
4520,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y5,O71,0.001164424,0.001366597,11.29647579
4521,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y7,O71,0.004038894,0.004165874,2.188688875
4522,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y8,O71,0.002072682,0.002485781,12.81593197
4527,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y8,O71,0.0039156,0.004834732,14.85485188
4529,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y4,O71,0.000578329,0.000724639,15.88009493
4530,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y5,O71,0.001904706,0.002370629,15.41201513
4531,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y6,O71,0.002871976,0.003315152,10.12980756
4532,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y6,O71,0.001881082,0.00217979,10.40260919
4533,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y7,O71,0.000696776,0.000834848,12.74876819
4535,CHOYP_PDIA1.1.1|m.5297 GSQQVVDYNGER y6,O71,0.024135929,0.018949114,17.02508289
4536,CHOYP_PDIA1.1.1|m.5297 GSQQVVDYNGER y7,O71,0.061194024,0.049718998,14.63140849
4537,CHOYP_PDIA1.1.1|m.5297 GSQQVVDYNGER y8,O71,0.025496871,0.021438065,12.22973341
4547,CHOYP_PDIA3.1.1|m.60223 IFFAVSNSK y4,O71,0.013699106,0.014075571,1.916861934
4548,CHOYP_PDIA3.1.1|m.60223 IFFAVSNSK y5,O71,0.023769412,0.02457711,2.362646042
4549,CHOYP_PDIA3.1.1|m.60223 IFFAVSNSK y6,O71,0.041418776,0.042537762,1.884885766
4554,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y6,O71,0.004080353,0.005176434,16.74546652
4555,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y7,O71,0.026108094,0.031637273,13.54124115
4562, ELGLNNDITNMNGGAIALGHPLAASGTR y10,O78,0.000725978,0.000925316,17.07185229
4563, ELGLNNDITNMNGGAIALGHPLAASGTR y12,O78,0.000604749,0.000529272,9.412551244
4564, ELGLNNDITNMNGGAIALGHPLAASGTR y8,O78,0.001248743,0.001383859,7.258338114
4565, ITGHLAHELQR y5,O78,0.000744497,0.000590995,16.25503106
4567, ITGHLAHELQR y7,O78,0.001007765,0.00124784,15.05212603
4568, QYNLTPLAR y4,O78,0.009378492,0.011404903,13.78878858
4569, QYNLTPLAR y5,O78,0.010097682,0.010860534,5.147557677
4570, QYNLTPLAR y6,O78,0.003661257,0.004485413,14.30685344
4571,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y4,O78,0.010377598,0.01372818,19.65685742
4573,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y6,O78,0.026070475,0.033948908,18.56364757
4579,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 DAIQDYIGSLNWGYR y9,O78,0.00155405,0.002046359,19.33752216
4580,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y6,O78,0.00153162,0.002030777,19.81570423
4581,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y7,O78,0.003885363,0.00513267,19.5603426
4582,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y8,O78,0.002727346,0.003549515,18.52393137
4585,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y9,O78,0.002294162,0.003000728,18.87169313
4586,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y5,O78,0.001034413,0.000874442,11.85182076
4587,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y7,O78,0.002420475,0.003093398,17.25932257
4588,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y8,O78,0.001140531,0.001323228,10.48695081
4589,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y4,O78,0.002006536,0.002164296,5.349197258
4591,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y6,O78,0.00786662,0.010203252,18.28732939
4592,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y4,O78,0.00304014,0.003204903,3.731126197
4593,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y5,O78,0.019800978,0.023262743,11.36844439
4594,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y6,O78,0.042051899,0.049517937,11.5306217
4595,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y7,O78,0.013435475,0.013370558,0.342482407
4596,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y8,O78,0.119605196,0.124994976,3.116228502
4597,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y9,O78,0.102894609,0.106260437,2.275823432
4598,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y4,O78,0.041894637,0.045817451,6.324895113
4599,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y5,O78,0.075215084,0.087633956,10.78479672
4600,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y6,O78,0.029456117,0.033243714,8.543037424
4602,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y7,O78,0.011010419,0.013288519,13.25868834
4603,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y8,O78,0.017669609,0.022153714,15.92403952
4604,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y5,O78,0.00059486,0.000594102,0.090207261
4605,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y8,O78,0.001531061,0.001700655,7.42150352
4606,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y9,O78,0.001841397,0.002024029,6.681833843
4607,CHOYP_CATA.1.3|m.11120 LVENIGNHLINTQK y4,O78,0.000840726,0.000864854,2.000626803
4608,CHOYP_CATA.1.3|m.11120 LVENIGNHLINTQK y5,O78,0.000806927,0.000816893,0.867941418
4610,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y10,O78,0.012045307,0.013393155,7.493161284
4611,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y7,O78,0.010493883,0.012216189,10.72523859
4612,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y9,O78,0.006951899,0.008741675,16.12841341
4613,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y4,O78,0.002487291,0.002469272,0.514110969
4614,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y5,O78,0.007913687,0.007633131,2.552073433
4615,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y6,O78,0.003454106,0.003186408,5.701105098
4617,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y4,O78,0.011719777,0.013791796,11.48607431
4618,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y5,O78,0.009716341,0.012462403,17.51009147
4622,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y4,O78,0.002087291,0.002139782,1.756145972
4623,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y5,O78,0.00266743,0.002064248,18.02804529
4624,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y6,O78,0.006393827,0.006009927,4.377030252
4625,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y5,O78,0.006652067,0.008497257,17.2251449
4626,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y7,O78,0.026745251,0.032900291,14.59378265
4627,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y8,O78,0.024893547,0.030108689,13.40913523
4628,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y7,O78,0.00475595,0.005531748,10.6646202
4631,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y5,O78,0.001270363,0.001160218,6.408676201
4632,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y7,O78,0.003437346,0.003067694,8.036339552
4633,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y8,O78,0.002423212,0.001975631,14.38958798
4634,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y6,O78,0.002178687,0.002856019,19.02578561
4635,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y8,O78,0.002211313,0.002610024,11.69516023
4636,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y9,O78,0.001625363,0.001695316,2.979139225
4638,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y8,O78,0.004146229,0.004945898,12.43826382
4641,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y5,O78,0.002750112,0.002170825,16.64794355
4642,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y6,O78,0.003856983,0.003312233,10.74584916
4643,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y6,O78,0.002259106,0.002653058,11.34189265
4644,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y7,O78,0.000914804,0.001041359,9.149308425
4645,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y8,O78,0.00116662,0.001414976,13.60506845
4655,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y7,O78,0.013019385,0.016066068,14.81379584
4656,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y8,O78,0.037261704,0.047320413,16.81816779
4657,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y9,O78,0.021207458,0.025380049,12.66634431
4661,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y5,O78,0.012332598,0.014490437,11.3769579
4662,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y6,O78,0.023146508,0.027472961,12.0873021
4663,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y7,O78,0.018775475,0.022785631,13.64549179
4664,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y3,O78,0.001241508,0.000996141,15.5074441
4665,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y6,O78,0.004573045,0.005026578,6.681434572
4666,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y7,O78,0.026920196,0.029931893,7.491692548
4667,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y4,O78,0.00071595,0.000703034,1.287232178
4668,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y7,O78,0.015047626,0.017976481,12.54243268
4669,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y8,O78,0.001894218,0.002003204,3.954652533
4670,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y4,O78,0.003794804,0.004894417,17.89674193
4671,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y6,O78,0.007124413,0.009149078,17.59491952
4672,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y7,O78,0.007143966,0.00948716,19.92514635
4673, ELGLNNDITNMNGGAIALGHPLAASGTR y10,O90,0.000355828,0.000341422,2.921850701
4675, ELGLNNDITNMNGGAIALGHPLAASGTR y8,O90,0.000621935,0.000665944,4.832642906
4676, ITGHLAHELQR y5,O90,0.000132005,0.000117902,7.980591412
4678, ITGHLAHELQR y7,O90,0.000280746,0.000292587,2.920883435
4679, QYNLTPLAR y4,O90,0.001465291,0.00150669,1.969947204
4680, QYNLTPLAR y5,O90,0.00151324,0.00127676,11.98686333
4681, QYNLTPLAR y6,O90,0.000657692,0.000725781,6.960148634
4682,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y4,O90,0.005585501,0.006144755,6.742433209
4683,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y5,O90,0.004372401,0.003818415,9.565036605
4684,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y6,O90,0.015029883,0.015682494,3.005078103
4685,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VPAVDLFEK y4,O90,0.004439627,0.005215455,11.36381677
4686,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VPAVDLFEK y5,O90,0.010229347,0.011819441,10.19888911
4687,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VPAVDLFEK y6,O90,0.020602611,0.023750653,10.03760105
4688,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 DAIQDYIGSLNWGYR y11,O90,5.44E-05,5.97E-05,6.588489829
4692,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y7,O90,0.000901935,0.001053986,10.99395186
4694,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y5,O90,0.000189277,0.000237413,15.95384325
4695,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y7,O90,0.000724196,0.000771562,4.478372333
4696,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y9,O90,0.000450979,0.000592751,19.2095026
4698,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y7,O90,0.000762704,0.000906434,12.17780748
4699,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y8,O90,0.000344848,0.000370513,5.073639194
4700,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y4,O90,0.00076676,0.0009369,14.12336639
4701,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y5,O90,0.001930326,0.001725618,7.91865819
4702,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y6,O90,0.00347711,0.003556177,1.589846618
4703,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y4,O90,0.000801399,0.00099993,15.58660004
4704,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y5,O90,0.005466364,0.005154056,4.158684793
4705,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y6,O90,0.012200023,0.011759091,2.602652902
4706,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y7,O90,0.00354711,0.003455851,1.842925601
4707,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y8,O90,0.032587879,0.033399604,1.739651791
4708,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y9,O90,0.028947646,0.029394289,1.082667374
4709,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y4,O90,0.015273403,0.013721515,7.569261564
4710,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y5,O90,0.028091515,0.027271841,2.093792133
4711,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y6,O90,0.015286061,0.015841002,2.521298316
4712,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y6,O90,0.003368042,0.002834079,12.17546823
4713,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y7,O90,0.003448578,0.003127552,6.903737888
4714,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y8,O90,0.005712797,0.005231002,6.225998931
4715,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y5,O90,0.000206294,0.000190932,5.468967417
4716,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y8,O90,0.000449697,0.000343403,18.95372045
4719,CHOYP_CATA.1.3|m.11120 LVENIGNHLINTQK y5,O90,0.000228485,0.000171888,19.99132819
4721,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y10,O90,0.003122844,0.003455385,7.149093457
4722,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y7,O90,0.002628322,0.002783636,4.058570534
4723,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y9,O90,0.001922145,0.001912028,0.37314342
4724,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y4,O90,0.000517483,0.000615897,12.28005771
4725,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y5,O90,0.002184965,0.002001748,6.188808307
4726,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y6,O90,0.0006962,0.00078,8.028072063
4727,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y3,O90,0.000224009,0.000220373,1.157245676
4728,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y4,O90,0.003847529,0.003494592,6.798149563
4729,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y5,O90,0.003091189,0.002832704,6.170820309
4730,CHOYP_HS12A.25.33|m.60352 APTTLLLEPDGK y4,O90,0.001296014,0.001714242,19.64830396
4731,CHOYP_HS12A.25.33|m.60352 APTTLLLEPDGK y6,O90,0.001098019,0.001255175,9.444714159
4732,CHOYP_HS12A.25.33|m.60352 APTTLLLEPDGK y7,O90,0.001671515,0.002202727,19.3908203
4733,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y4,O90,0.001585804,0.001511515,3.391983912
4735,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y6,O90,0.004604312,0.003954522,10.73676711
4736,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y5,O90,0.00226704,0.002398974,3.998785426
4737,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y7,O90,0.00832042,0.008535268,1.802606025
4738,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y8,O90,0.008042797,0.007480886,5.119034926
4739,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y7,O90,0.002027459,0.00211042,2.835358177
4740,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y8,O90,0.004264732,0.004299977,0.58196505
4741,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y9,O90,0.000974289,0.001021026,3.312536586
4743,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y7,O90,0.000984988,0.001017972,2.328851456
4744,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y8,O90,0.000578858,0.000492238,11.43681741
4745,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y6,O90,0.000547576,0.000494942,7.140001395
4747,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y9,O90,0.000344592,0.000311818,7.061023681
4748,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y7,O90,0.000373846,0.000349417,4.776639852
4749,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y8,O90,0.000987203,0.001193263,13.36474299
4750,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y9,O90,0.006241072,0.006907879,7.171726704
4754,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y6,O90,0.000631538,0.000576993,6.382864128
4756,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y8,O90,0.000385641,0.000420723,6.152665023
4760,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y3,O90,0.002998858,0.002516037,12.38122039
4761,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y6,O90,0.031112191,0.02657042,11.13513216
4762,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y7,O90,0.014843963,0.01283669,10.25522175
4763,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y5,O90,0.015855758,0.013884476,9.373880167
4764,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y6,O90,0.028205734,0.024562145,9.765058118
4765,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y7,O90,0.014607529,0.01278035,9.434911085
4766,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y7,O90,0.005992517,0.005712191,3.387024189
4767,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y8,O90,0.016962494,0.015527483,6.246273933
4768,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y9,O90,0.009439394,0.008844289,4.603040943
4769,CHOYP_PDIA3.1.1|m.60223 IFFAVSNSK y4,O90,0.00524352,0.004396224,12.43038818
4770,CHOYP_PDIA3.1.1|m.60223 IFFAVSNSK y5,O90,0.008519347,0.007667576,7.441728666
4771,CHOYP_PDIA3.1.1|m.60223 IFFAVSNSK y6,O90,0.015715105,0.014126224,7.529883311
4772,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y5,O90,0.005484615,0.005305781,2.343845095
4773,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y6,O90,0.009206853,0.009119697,0.672562195
4774,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y7,O90,0.00837641,0.007310676,9.607748875
